idx,card_name,company,card_type,brands,annual_fee,pre_month_money,pre_month_condition,top_benefit_summary,benefit_categories,only_online,release_dt,card_img,detail_url
2748,신한카드 The Premium Pet,신한카드,신용,Mastercard,"국내전용 [200,000]원 / 해외겸용 [203,000]원",400000,"400,000원",애완동물: 동물병원/펫쇼핑몰 30% 할인 | 온라인쇼핑: 온라인 쇼핑몰 10% 할인 | 바우처: Gift Option 연간 1회 제공,"공항라운지, 더라운지, 온라인쇼핑, 동물병원, 기타, 프리미엄 서비스, 바우처, 쇼핑, 생활",False,2024-06-03,https://d1c5n4ri2guedi.cloudfront.net/card/2748/card_img/36836/2748card.png,https://www.card-gorilla.com/card/detail/2748
526,NH농협 올바른LIFE카드(할인형),NH농협카드,신용,VISA,"해외겸용 [10,000]원",300000,"300,000원",온라인쇼핑: 온라인쇼핑 3% 할인 | 카페: 커피전문점 5% 할인 | 통신: 이동통신요금 2천원 할인,"테마파크, 대형마트, 편의점, 병원, 약국, 온라인쇼핑, 소셜커머스, 도서, 영화, 베이커리, 카페, KT, LGU+, SKT",False,,https://d1c5n4ri2guedi.cloudfront.net/card/526/card_img/21212/526card.png,https://www.card-gorilla.com/card/detail/526
544,카드의정석 APT Platinum,우리카드,신용,"Mastercard, BC","국내전용 [29,000]원 / 해외겸용 [29,000]원",400000,"400,000원",공과금: 아파트관리비 최대 1만5천원 할인 | 학원: 학원 10% 할인 | 공항라운지: 공항라운지 무료 입장,"공과금, 기타, 공항라운지, 더라운지, 학원, 디지털구독",False,,https://d1c5n4ri2guedi.cloudfront.net/card/544/card_img/21249/544card.png,https://www.card-gorilla.com/card/detail/544
28,신세계 신한카드,신한카드,신용,"Mastercard, UnionPay","해외겸용 [12,000]원",500000,"500,000원",백화점: 신세계백화점 5% 할인 | 생활: Life Care가맹점 5% 할인 | 해외: 해외 5% 캐시백,"기차, 대중교통, 제휴/PLCC, 테마파크, 대형마트, 백화점, 도서, 주유소, 카페, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/28/card_img/20110/28card.png,https://www.card-gorilla.com/card/detail/28
274,쇼핑앤조이 카드,IBK기업은행,신용,BC Global,"해외겸용 [10,000]원",300000,"300,000원","대중교통: 버스, 지하철, 택시 5% 할인 | 온라인쇼핑: 온라인쇼핑 5,000원 할인 | 카페: 스타벅스 2,000원 할인","대중교통, 택시, 기타, 온라인쇼핑, 카페, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/274/card_img/20496/274card.png,https://www.card-gorilla.com/card/detail/274
489,Easy fly 티타늄카드,KB국민카드,신용,"Mastercard, UnionPay","국내전용 [35,000]원 / 해외겸용 [35,000]원",500000,"500,000원",저가항공: 저비용항공사 5% 할인 | 해외이용: 해외이용 3% 캐시백 | 면세점: 면세점 5% 할인,"택시, 할인, 면세점, 호텔, 영화, 베이커리, 아이스크림, 저가항공, 해외이용, 해외결제, 숙박・여행",False,,https://d1c5n4ri2guedi.cloudfront.net/card/489/card_img/21179/489card.png,https://www.card-gorilla.com/card/detail/489
505,적립조아카드,NH농협카드,신용,"VISA, BC","국내전용 [10,000]원 / 해외겸용[12,000]원",0,없음,적립: 국내이용시 0.5~1.2% 적립 | 해외이용: 해외이용시 1~1.5% 적립 | 기타: 해외이용시 감사포인트 적립,"모든가맹점, 적립, 해외이용, 해외직구, 기타",False,,https://d1c5n4ri2guedi.cloudfront.net/card/505/card_img/21194/505card.png,https://www.card-gorilla.com/card/detail/505
508,올바른 Edu 카드,NH농협카드,신용,VISA,"해외겸용[25,000원]",400000,"400,000원",교육/육아: 학원비 5% 할인 | 생활: 10대업종 0.5~1% 할인 | 교육/육아: 교육비 2천원 할인,"유치원, 학습지, 학원, 기타, 대중교통, 기타, 편의점, 드럭스토어, 화장품, 온라인쇼핑, 소셜커머스, 기타, 영화, 베이커리, 카페, KT, LGU+, SKT, 기타, 유의사항",False,,https://d1c5n4ri2guedi.cloudfront.net/card/508/card_img/21197/508card.png,https://www.card-gorilla.com/card/detail/508
514,올바른 BAZIC 카드,NH농협카드,신용,"Mastercard, JCB","해외겸용 [14,000]원",400000,"400,000원",모든가맹점: 일요일 최대1.2% 할인 | 해외: 해외이용 1.0% 할인 | 공항라운지/PP: 국내공항 라운지 무료이용,"공항라운지, 해외이용, 해외직구, 유의사항",False,,https://d1c5n4ri2guedi.cloudfront.net/card/514/card_img/30933/514card.png,https://www.card-gorilla.com/card/detail/514
564,위 레아카드(포인트),NH농협카드,신용,"Mastercard, UnionPay","해외겸용 [295,000]원 | [300,000]원",500000,"500,000원",적립: 국내외가맹점 최대2% 적립 | 기타: 특별가맹점 2% 적립 | 바우처: 연 1회 20만원상당 바우처제공,"공항라운지, 더라운지, 국내외가맹점, 프리미엄 서비스, 바우처, 쇼핑, 호텔, 생활",False,,https://d1c5n4ri2guedi.cloudfront.net/card/564/card_img/21271/564card.png,https://www.card-gorilla.com/card/detail/564
190,올바른TRAVEL카드(중국특화),NH농협카드,신용,UnionPay,"해외겸용 [20,000]원",300000,"300,000원",여행/숙박: 중국 비자 수수료 50% 할인 | 해외: 해외이용금액 7% 할인 | 카페/디저트: 커피 10% 할인,"기차, 대중교통, 기타, 대형마트, 편의점, 면세점, 백화점, 온라인쇼핑, 기타, 기타, 영화, 베이커리, 카페, 해외이용, 해외직구, 해외결제, 숙박・여행",False,,https://d1c5n4ri2guedi.cloudfront.net/card/190/card_img/20410/190card.png,https://www.card-gorilla.com/card/detail/190
263,참! 좋은 kt wiz 카드(신용),IBK기업은행,신용,"VISA, UnionPay","해외겸용 [2,000]원",0,없음,모든가맹점: 국내가맹점 0.2~0.4% 적립 | 경기관람: kt wiz 입장권/야구용품 할인 | 생활: 마트/외식/쇼핑 등 5~20% 할인,"생활, 제휴/PLCC, 경기관람, 테마파크, 대형마트, BC TOP, 적립, 소셜커머스, 영화, 주유소, 카페, 패밀리레스토랑, 기타",False,,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/47620/263card.png,https://www.card-gorilla.com/card/detail/263
35,GS칼텍스 신한카드 Shine,신한카드,신용,"VISA, Mastercard","해외겸용 [7,000]원",200000,"200,000원","주유: GS칼텍스 60~100원/L 할인 | 교통: 버스/지하철/택시 3~7% 할인 | 영화: 맥스무비 등 1,500원 할인","대중교통, 택시, 제휴/PLCC, 테마파크, 영화, 주유소",False,,https://d1c5n4ri2guedi.cloudfront.net/card/35/card_img/20117/35card.png,https://www.card-gorilla.com/card/detail/35
2714,디지로카 Edu,롯데카드,신용,"Mastercard, AMEX","국내전용 [30,000]원 / 해외겸용 [30,000]원",500000,"500,000원","학원: 학원, 유치원 최대 7% 캐시백 | 무이자할부: 국내 가맹점 2~3개월 무이자 할부","유치원, 학원, 무이자할부, 고스티",False,2024-06-14,https://d1c5n4ri2guedi.cloudfront.net/card/2714/card_img/35527/2714card.png,https://www.card-gorilla.com/card/detail/2714
2368,현대백화점 현대오일뱅크카드,현대백화점,신용,,국내전용 [없음],0,없음,쇼핑: 현대백화점/아울렛 5% 할인 | 주유: 현대오일뱅크 주유시 X2배 포인트 적립 | 기타: 3개월 무이자 할부,"무이자할부, 제휴/PLCC, 백화점, 아울렛, 주유소",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2368/card_img/39672/2368card.png,https://www.card-gorilla.com/card/detail/2368
2476,NU AUTO 우리카드,우리카드,신용,"BC, Mastercard","국내전용 [20,000]원 / 해외겸용 [20,000]원",500000,"500,000원","자동차: 자동차할부 월 납부금 최대 11,000원 할인 | 주유: 주유(LPG) / 전기차 충전 최대 8,000원 할인 | 자동차: 주차비 / 하이패스 카드 1,000원 할인","하이패스, 기타, 자동차, 주유소, 충전소",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2476/card_img/28410/2476card.png,https://www.card-gorilla.com/card/detail/2476
2493,zgm.rounding카드,NH농협카드,신용,Mastercard,"국내전용 [23,000원] / 해외겸용 [25,000원]",300000,"300,000원","골프: 골프장, 골프연습장 5% 할인 | 골프: 쇼골프연습장 50% 할인 | 골프: 홀인원축하금 연1회 100만원 제공","공항라운지, 골프, 카페",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2493/card_img/28477/2493card.png,https://www.card-gorilla.com/card/detail/2493
2651,W컨셉 삼성카드,삼성카드,신용,VISA,"국내전용 [10,000]원 / 해외겸용 [10,000]원",300000,"300,000원",멤버십포인트: W컨셉 7% W POINT 적립 | 카페: 커피전문점 7% W POINT 적립 | 디지털구독: 디지털콘텐츠 20% W POINT 적립,"제휴/PLCC, 기타, 피트니스, 온라인쇼핑, 디지털구독, 카페, KT, LGU+, SKT, 기타, 해외이용",False,2023-10-24,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png,https://www.card-gorilla.com/card/detail/2651
2325,프레딧 하나카드,하나카드,신용,VISA,"국내전용 [12,000]원 / 해외겸용 [12,000]원",300000,"300,000원",쇼핑: 프레딧 10% 청구할인 | 카페/디저트: 커피/베이커리 10% 청구할인 | 모든가맹점: 국내 외 전 가맹점 0.5% 청구할인,"네이버페이, 카카오페이, 제휴/PLCC, 온라인쇼핑, 베이커리, 카페, KT, LGU+, SKT",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2325/card_img/23879/2325card.png,https://www.card-gorilla.com/card/detail/2325
879,자연드림 IBK카드,IBK기업은행,신용,"VISA, BC Global","해외겸용 [2,000]원 / 해외겸용 [5,000]원",0,없음,주유: 주유소(LPG포함) 60원/L 할인 | 소셜커머스: 소셜커머스 20% 할인 | 영화: 영화관 8천원 할인,"보험사, 은행사, 기타, 테마파크, 온라인쇼핑, 소셜커머스, 기타, 도서, 영화, 주유소, 충전소, 카페, 패밀리레스토랑",False,,https://d1c5n4ri2guedi.cloudfront.net/card/879/card_img/21663/879card.gif,https://www.card-gorilla.com/card/detail/879
889,신한카드 집,신한카드,신용,VISA,"해외겸용 [12,000]원",400000,"400,000원","생활: 주택임대료 최대 1만5천원 할인 | 통신: 통신, 인터넷, 보안업체 자동이체 할인 | 공과금/렌탈: 아파트관리비 3천원 할인","공과금, 학습지, 학원, 은행사, 선택형, 생활, 대형마트, 병원, 약국, KT, LGU+, SKT, 기타",False,,https://d1c5n4ri2guedi.cloudfront.net/card/889/card_img/21652/889card.png,https://www.card-gorilla.com/card/detail/889
1061,Real? Real! 2 카드,Sh수협은행,신용,"Mastercard, UnionPay","국내전용 [10,000]원 / 해외겸용 [10,000]원",300000,"300,000원",모든가맹점: 국내 가맹점 최대 1.5% 할인 | 해외이용: 해외 가맹점 2% 캐시백,"은행사, 무이자할부, 대형마트, 모든가맹점, 온라인쇼핑, 소셜커머스, 영화, 카페, 배달앱, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1061/card_img/21474/1061card.png,https://www.card-gorilla.com/card/detail/1061
664,New PAYCO 롯데카드,롯데카드,신용,"VISA, Mastercard, UnionPay","국내전용 [15,000]원 / 해외겸용 [15,000]원",0,없음,PAYCO: PAYCO 결제시 3% 적립 | 적립: 국내외가맹점 최대 0.7% 적립,"PAYCO, 제휴/PLCC, 적립, 모든가맹점",False,,https://d1c5n4ri2guedi.cloudfront.net/card/664/card_img/21429/664card.png,https://www.card-gorilla.com/card/detail/664
1993,롯데백화점 AVENUEL 카드,롯데카드,신용,Mastercard,"국내전용 [50,000]원 / 해외겸용 [50,000]원",500000,"500,000원",공항라운지: 공항라운지 무료 이용 | 멤버십포인트: 국내외 가맹점 0.5% 적립 | 기타: 인천공항 발렛파킹 월3회 무료,"PP, 공항라운지, 제휴/PLCC, 골프, 기타, 렌터카, 여행사, 호텔, 프리미엄 서비스",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1993/card_img/22005/1993card.png,https://www.card-gorilla.com/card/detail/1993
2097,신한카드 The PREMIER GOLD EDITION (아시아나클럽),신한카드,신용,"VISA, UnionPay","해외겸용 [1,900,000]원",0,없음,"아시아나항공: 1,000원당 1마일리지 적립 | 호텔: 프리미어 호텔 서비스 연 1회 제공 | 골프: 골프장 연 2회 그린피 무료","PP, 공항라운지, 생활, 국내외가맹점, 면세점, 호텔, 항공권, 아시아나항공, 면세점, 골프, 호텔/숙박, 항공권, 공항라운지/PP, 대한항공, 프리미엄서비스",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2097/card_img/21903/2097card.png,https://www.card-gorilla.com/card/detail/2097
627,LOCA PLATINUM 마일리지형,롯데카드,신용,Mastercard,"국내전용 [100,000]원 / 해외겸용 [100,000]원",0,없음,"항공마일리지: 1,500원당 1마일 기본적립 | 프리미엄 서비스: 프리미엄 서비스 제공 | 바우처: 바우처 5만원 제공","적립, 호텔, 프리미엄 서비스, 바우처, 대한항공, 호텔",False,,https://d1c5n4ri2guedi.cloudfront.net/card/627/card_img/29022/627card.png,https://www.card-gorilla.com/card/detail/627
2236,신한카드 My TeenS,신한카드,신용,,"국내전용 [1,000]원",0,없음,마트/편의점: GS25 기프티콘 최대 6천원 증정 | 마트/편의점: GS25 행사상품 할인,편의점,False,,https://d1c5n4ri2guedi.cloudfront.net/card/2236/card_img/20938/2236card.png,https://www.card-gorilla.com/card/detail/2236
2725,배민 한그릇카드,현대카드,신용,Mastercard,"국내전용 [10,000]원 / 해외겸용 [10,000]원",300000,"300,000원","배달앱: 배민 앱 3% 적립 | 적립: 커피, 편의점, 대중교통 2% 적립 | 국내외가맹점: 그 외 국내외가맹점 0.5% 적립","대중교통, 편의점, 카페, 배달앱",False,2024-05-13,https://d1c5n4ri2guedi.cloudfront.net/card/2725/card_img/36088/2725_1card.png,https://www.card-gorilla.com/card/detail/2725
2733,원더 Co brand(집업) 제휴 카드,하나카드,신용,"VISA, Mastercard, AMEX","국내전용 [19,900]원 / 해외겸용 [19,900]원",0,없음,"배달앱: 딜리버리 4.0% 청구할인 | 쇼핑: 오픈마켓, 온라인쇼핑 4.0% 청구할인 | 국내외가맹점: 전 가맹점 0.8% 청구할인","네이버페이, 삼성페이, 카카오페이, PAYCO, 기타, 택시, 무이자할부, SSM, 온라인쇼핑, 소셜커머스, 배달앱",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2733/card_img/36437/2733card.png,https://www.card-gorilla.com/card/detail/2733
2766,신한 후불 기후동행 신용카드,신한카드,신용,Mastercard,"국내전용 [9,000]원 / 해외겸용 [12,000]원",400000,"400,000원",할인: 온라인 10% 할인 | 할인: 오프라인 10% 할인,"대중교통, 편의점, 드럭스토어, 온라인쇼핑, 도서, 디지털구독, 카페, 배달앱",False,2024-11-13,https://d1c5n4ri2guedi.cloudfront.net/card/2766/card_img/38056/2766card.png,https://www.card-gorilla.com/card/detail/2766
2842,현대카드 X Cut,현대카드,신용,"VISA, AMEX","국내전용 [30,000]원 / 해외겸용 [30,000]원",500000,"500,000원","모든가맹점: 국내외가맹점 1% 청구 할인 | 할인: 뷰티/생활/패션 5% 청구 할인 | 할인: 배달 앱, 편의점 5% 청구 할인","연회비 최대 100% 지원, 편의점, 국내외가맹점, 화장품, 배달앱",False,2025-06-10,https://d1c5n4ri2guedi.cloudfront.net/card/2842/card_img/49146/2842card.png,https://www.card-gorilla.com/card/detail/2842
2771,기후동행 삼성카드,삼성카드,신용,Mastercard,"국내전용 [7,000]원 / 해외겸용 [7,000]원",400000,"400,000원",할인: 커피·편의점 10% 할인 | 생활: 생활 편의 영역 최대 7% 할인 | 디지털구독: 디지털콘텐츠 30% 할인,"대중교통, 드럭스토어, 온라인쇼핑, 디지털구독, 카페, KT, LGU+, SKT, 배달앱, 해외이용",False,2024-11-14,https://d1c5n4ri2guedi.cloudfront.net/card/2771/card_img/38066/2771card_1.png,https://www.card-gorilla.com/card/detail/2771
2806,토스페이 플러스 KB카드,KB국민카드,신용,,"국내전용 [1,000]원",0,없음,간편결제: 실물없는 모바일 전용카드,"APP, 기타, 선택형",True,,https://d1c5n4ri2guedi.cloudfront.net/card/2806/card_img/39485/2806card.png,https://www.card-gorilla.com/card/detail/2806
2947,넥슨 현대카드 Edition2 마비노기 모바일팩,현대카드,신용,"Mastercard, AMEX","국내전용 [20,000]원 / 해외겸용 [20,000]원",300000,"300,000원",적립: 100원당 1 넥슨 현대카드 M캐시 적립 | 적립: 월 500 넥슨 현대카드 M캐시 추가 적립,"제휴/PLCC, 최대 20만원 캐시백, 게임, 편의점, 온라인쇼핑, 배달앱, 온라인쇼핑, 마트/편의점, 배달앱, 스포츠/게임, 애플페이",False,2025-11-25,https://d1c5n4ri2guedi.cloudfront.net/card/2947/card_img/48193/2947card_2.png,https://www.card-gorilla.com/card/detail/2947
2978,카드의정석2 SHOPPER,우리카드,신용,"VISA, Mastercard","국내전용 [28,000]원 / 해외겸용 [28,000]원",500000,"500,000원",쇼핑: 온·오프라인 쇼핑 10% 할인 | 할인: 주중 온라인/주말 오프라인 쇼핑 5% 추가 할인 | 온라인쇼핑: 온라인 쇼핑 멤버십 50% 할인,"SPA브랜드, 면세점, 백화점, 아울렛, 온라인쇼핑, 기타, 온라인쇼핑, 백화점/아울렛, 면세점, 멤버십(쿠팡,네이버,배민 등)",False,2026-04-15,https://d1c5n4ri2guedi.cloudfront.net/card/2978/card_img/48340/2978card.png,https://www.card-gorilla.com/card/detail/2978
2926,BC 바로 Air Master 카드,BC 바로카드,신용,Mastercard,"국내전용 [29,000]원 / 해외겸용 [29,000]원",500000,"500,000원","대한항공: 1,500원당 1 스카이패스 마일리지 | 대한항공: 1,500원당 1 스카이패스 마일리지 추가 | 대한항공: 1백만원당 200 스카이패스 마일리지 추가","무이자할부, 대한항공",False,2025-11-01,https://d1c5n4ri2guedi.cloudfront.net/card/2926/card_img/45800/2926card.png,https://www.card-gorilla.com/card/detail/2926
2918,E9pay 신한카드 처음,신한카드,신용,Mastercard,"국내전용 [15,000원] / 해외겸용 [18,000원]",300000,"300,000원",적립: 음식·생활·패션 5% 적립 | 적립: 통신·구독·멤버십 최대 20% 적립 | 적립: 소비관리 보너스 매월 최대 1만P,"기차, 택시, 생활, 편의점, 기타, 드럭스토어, 온라인쇼핑, 디지털구독, 카페, KT, LGU+, SKT, 일반음식점, 해외이용",False,2025-04-28,https://d1c5n4ri2guedi.cloudfront.net/card/2918/card_img/45314/2918card.png,https://www.card-gorilla.com/card/detail/2918
2792,현대카드 Boutique - Satin,현대카드,신용,"VISA, AMEX","국내전용 [80,000]원 / 해외겸용 [80,000]원",500000,"500,000원","적립: 국내외 가맹점 1.5% M포인트 적립 | 적립: 온라인몰, 드럭스토어, 커피전문점, 대중교통 5% M포인트 적립 | 바우처: 연간 보너스 5만원 크레딧 제공","공항라운지, 더라운지, 대중교통, 공항, 연회비 최대 100% 지원, 국내외가맹점, 드럭스토어, 온라인쇼핑, 카페",False,2025-01-06,https://d1c5n4ri2guedi.cloudfront.net/card/2792/card_img/40425/2792card_2.png,https://www.card-gorilla.com/card/detail/2792
2799,K-패스엔로카,롯데카드,신용,"Mastercard, AMEX","국내전용 [20,000]원 / 해외겸용 [20,000]원",400000,"400,000원",대중교통: 대중교통 최대 15% 할인 | 카페: 커피 최대 15% 할인 | 디지털구독: 스트리밍 최대 15% 할인,"대중교통, 편의점, 온라인쇼핑, 디지털구독, 카페",False,2024-12-31,https://d1c5n4ri2guedi.cloudfront.net/card/2799/card_img/39414/2799card.png,https://www.card-gorilla.com/card/detail/2799
2825,우리 기후동행카드(신용),우리카드,신용,BC,"국내전용 [12,000]원",200000,"200,000원",할인: 국내 가맹점 0.8% 할인,대중교통,False,2025-02-12,https://d1c5n4ri2guedi.cloudfront.net/card/2825/card_img/39935/2825card.png,https://www.card-gorilla.com/card/detail/2825
2906,신한카드 Simple Platinum# Splendor Plus,신한카드,신용,UnionPay,"국내전용 [27,000]원 / 해외겸용 [27,000]원",0,없음,캐시백: 국내외 가맹점 1% 캐시백 | 캐시백: 생활밀착 가맹점 1.7% 캐시백 | 영화: 온라인 영화 예매 최대 3천원 할인,"대중교통, 테마파크, 대형마트, 캐시백, 국내외가맹점, 영화, KT, LGU+, SKT",False,2025-07-31,https://d1c5n4ri2guedi.cloudfront.net/card/2906/card_img/44753/2906card.png,https://www.card-gorilla.com/card/detail/2906
2304,신한카드 Eats More(이츠모아),신한카드,신용,VISA,"국내전용 [15,000]원 / 해외겸용 [18,000]원",400000,"400,000원","적립: 국내외가맹점 결제금액 1천원미만 기본적립 | 적립: 추가적립업종 건당 최대 1,600P 추가적립 | 해외: 환전수수료 면제 서비스","기타, 국내외가맹점, 온라인쇼핑, 일반음식점, 배달앱, 기타, 수수료우대",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2304/card_img/23588/2304card.png,https://www.card-gorilla.com/card/detail/2304
2380,신세계 BC 바로 콰트로 플러스,BC 바로카드,신용,"VISA, BC","국내전용 [5,000]원 / 해외겸용 [5,000]원",300000,"300,000원",쇼핑: 쇼핑 5% 할인 | 교통: 교통 4% 할인 | 온라인쇼핑: 온라인몰 7% 할인,"대중교통, 택시, 제휴/PLCC, 대형마트, 병원, 약국, 백화점, 주유소, 충전소, 카페, KT, LGU+, SKT, 패밀리레스토랑",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2380/card_img/25482/2380card.png,https://www.card-gorilla.com/card/detail/2380
2364,iD MOVE카드,삼성카드,신용,Mastercard,"국내전용 [20,000원] / 해외겸용 [20,000원]",400000,"400,000원",교통: 대중교통·택시 10% 할인 | 통신: 이동통신 10% 할인 | 카페/디저트: 커피전문점 10% 할인,"기차, 대중교통, 택시, 편의점, 항공권, 음원사이트, 디지털구독, 카페, KT, LGU+, SKT, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2364/card_img/28097/2364card.png,https://www.card-gorilla.com/card/detail/2364
2652,에버랜드 삼성카드,삼성카드,신용,Mastercard,"국내전용 [20,000]원 / 해외겸용 [20,000]원",300000,"300,000원",테마파크: 에버랜드 50% 할인 | 테마파크: 에버랜드리조트 3% 솜 적립 | 적립: 국내 가맹점 0.5% 솜 적립,"네이버페이, 삼성페이, 카카오페이, PAYCO, APP, 기타, 테마파크, 적립, 디지털구독, KT, LGU+, SKT, 기타, 배달앱",False,2023-12-26,https://d1c5n4ri2guedi.cloudfront.net/card/2652/card_img/32202/2652card.png,https://www.card-gorilla.com/card/detail/2652
2526,LG트윈스 신한카드,신한카드,신용,VISA,"해외겸용 [10,000원]",0,없음,경기관람: LG트윈스 홈경기 3천원 할인 | 영화: CGV 3천원 현장할인 | 테마파크: 테마파크 30~50% 할인,"제휴/PLCC, 경기관람, 테마파크, 기타, 영화",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2526/card_img/28930/2526card.png,https://www.card-gorilla.com/card/detail/2526
63,삼성페이 삼성카드 taptap,삼성카드,신용,Mastercard,"국내전용 [10,000]원 / 해외겸용 [10,000]원",300000,"300,000원",삼성페이: 삼성페이 10% 할인 | 모든가맹점: 국내외가맹점 0.3% 할인 | 통신: 통신요금 10% 할인,"삼성페이, 제휴/PLCC, 국내외가맹점, 영화, KT, LGU+, SKT",False,,https://d1c5n4ri2guedi.cloudfront.net/card/63/card_img/28054/63card.png,https://www.card-gorilla.com/card/detail/63
451,CLUB Primus Point 카드,하나카드,신용,"VISA, Mastercard","해외겸용 [100,000]원",0,없음,모든가맹점: 모든가맹점 1% 기본적립 | 레저/스포츠: 면세점/레저 등 2~5% 특별적립 | 바우처: Free Package 연1회 제공,"PP, 골프, 기타, OK캐쉬백, 적립, 면세점, 백화점, 주유소, 프리미엄 서비스, 바우처, 해외이용, 쇼핑, 항공, 생활",False,,https://d1c5n4ri2guedi.cloudfront.net/card/451/card_img/20965/451card.png,https://www.card-gorilla.com/card/detail/451
241,1Q Special+,하나카드,신용,"VISA, Mastercard, JCB","해외겸용 [10,000]원",300000,"300,000원","주유: 지역쇼핑/주유 5,000 하나머니 적립 | 쇼핑: 온라인쇼핑 5,000 하나머니 적립 | 푸드: 음식점 1,000원 청구할인","공과금, 기타, 대중교통, 택시, 대형마트, 백화점, 아울렛, 온라인쇼핑, 홈쇼핑, 소셜커머스, 기타, 주유소, 충전소, 카페, KT, LGU+, SKT, 일반음식점, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/241/card_img/20468/241card.png,https://www.card-gorilla.com/card/detail/241
243,Mile 1.6 아시아나,하나카드,신용,AMEX,"해외겸용 [45,000]원",0,없음,"항공마일리지: 해외 1,500원당 1.8 HANA Mile 적립 | 항공마일리지: 국내 1,500원당 1.6 HANA Mile 적립 | OTT/영화/문화: CGV/롯데시네마 4,000원 할인","모든가맹점, 적립, 영화, 카페, 아시아나항공, 기타, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/243/card_img/20470/243card.png,https://www.card-gorilla.com/card/detail/243
2264,LOCA LIKIT Shop,롯데카드,신용,"Mastercard, AMEX","국내전용 [10,000]원 / 해외겸용 [10,000]원",400000,"400,000원",온라인쇼핑: 온라인쇼핑 60% 할인 | 헤어: 미용실 60% 할인 | 편의점: 편의점 60% 할인,"고스티, 편의점, 헤어, 온라인쇼핑, 디지털구독",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2264/card_img/20702/2264card.png,https://www.card-gorilla.com/card/detail/2264
948,여행스케치 아시아나클럽 플래티늄카드,광주은행,신용,Mastercard,"국내전용 [45,000]원  해외겸용 [48,000]원",0,없음,"아시아나항공: 1,000원당 최대 3마일리지 적립 | 공항라운지: 공항라운지 연2회 이용 | 수수료우대: 환율(USD,JPY,EUR) 50% 우대","공항라운지, 아시아나항공, 수수료우대",False,,https://d1c5n4ri2guedi.cloudfront.net/card/948/card_img/21595/948card.png,https://www.card-gorilla.com/card/detail/948
616,다이소 삼성카드,삼성카드,신용,VISA,"국내전용 [8,000]원 / 해외겸용 [8,000]원",0,없음,생활: 다이소 최대 4천원 할인 | 배달앱: 배달앱 2천원 할인 | 할인: 다이소몰 1% 할인,"제휴/PLCC, 대형마트, 편의점, 기타, 기타, 병원, 약국, 온라인쇼핑, 소셜커머스, 동물병원, 카페, 배달앱",False,,https://d1c5n4ri2guedi.cloudfront.net/card/616/card_img/28061/616card.png,https://www.card-gorilla.com/card/detail/616
636,올바른 NEW HAVE+카드,NH농협카드,신용,Mastercard,"국내전용 [23,000]원 / 해외겸용 [25,000]원",0,없음,모든가맹점: 국내외가맹점 0.7% 적립 | 적립: 이용금액 1위 5배 적립 | 적립: 이용금액 2위 3배 적립,"대중교통, 택시, 기타, 대형마트, 편의점, 기타, 적립, 드럭스토어, 온라인쇼핑, 디지털구독, 카페, KT, LGU+, SKT, 배달앱, 해외직구, 기타, 모든가맹점, 대중교통, 택시, 온라인쇼핑, 마트/편의점, 통신비, 스트리밍(넷플릭스,티빙 등), 커피/디저트, 해외이용, 프리미엄서비스",False,,https://d1c5n4ri2guedi.cloudfront.net/card/636/card_img/21402/636card.png,https://www.card-gorilla.com/card/detail/636
1889,Toss taptap S,삼성카드,신용,Mastercard,"국내전용 [10,000]원 / 해외겸용 [10,000]원",500000,"500,000원",모든가맹점: 모든가맹점 1% 적립 | 주유: 모든주유소 2천원 할인 | OTT/영화/문화: 모든영화관 5천원 할인,"제휴/PLCC, 국내외가맹점, 적립, 영화, 주유소, 충전소",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1889/card_img/28084/1889card.png,https://www.card-gorilla.com/card/detail/1889
1856,카드의정석 하이마트,우리카드,신용,"BC, Mastercard","국내전용 [13,000]원 / 해외겸용 [18,000]원",300000,"300,000원",쇼핑: 하이마트 1~2만원 할인 | 영화: 영화관 3천원 할인 | 카페/디저트: 스타벅스/커피빈 20% 할인,"제휴/PLCC, 기타, 영화, 카페, 패밀리레스토랑",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1856/card_img/22149/1856card.png,https://www.card-gorilla.com/card/detail/1856
